9.354934317094075746e-01
9.666119957568575227e-01
5.906709528067390913e-01
1.000000000000000000e+00
4.757363151296961634e-01
5.045192474802837612e-01
9.305357234083448947e-01
1.839098614953872113e-01
1.103448004123069037e-01
6.471548237219436617e-01
9.758829248569131920e-01
2.210336470547029364e-02
7.642013150532227239e-02
4.393828755232982719e-02
4.521425189210129952e-02
3.295740393871854912e-01
6.734158927777747494e-02
8.481460811953225876e-02
1.514243960265407481e-02
5.356190289960788969e-02
6.071023443512161277e-01
4.284564745616653569e-02
2.021169558515052422e-01
2.443739690611861429e-02
7.028587362795521432e-02
1.259258352992451702e-01
4.564183403960398455e-01
1.758192643475365094e-02
6.656635634230913257e-02
7.245655331495873264e-02
6.929484527220811790e-03
1.137380598390651670e-01
2.827147510607297409e-01
6.580574049658570457e-02
6.832936005962883530e-02
1.570363680678618645e-02
4.739613021592865155e-02
4.688994960138467838e-01
1.549187837631897831e-02
3.668522121413576031e-01
2.950217433922813215e-01
1.593149136540099597e-01
2.126955164073643101e-01
4.056842876127559894e-01
3.060278139301194633e-01
1.255160119760037052e-01
5.305759033631434196e-01
9.372669121210893683e-01
3.585419301802115766e-01
2.206649841177361349e-01
1.381619853485162863e-01
4.021762473360647461e-02
4.292530405550973871e-01
5.076066860078743553e-02
1.458481911035109380e-01
4.508226578352767661e-02
4.243787380740764170e-02
1.341601850370289020e-02
3.903588410943161224e-01
2.571661479533900452e-01
1.044597975831019904e-01
7.569409455584301394e-02
2.954483303518840587e-01
7.200973334773368151e-02
1.016177862495364591e-02
2.731639667845958339e-02
2.215439268977336118e-01
