Timestamp	Feature 1	Feature 2	Feature 3	Feature 4	Feature 5	Feature 6	Feature 7
19/01/2024 15:20	1551.823667	14597224598	24714.07391	131949.7958	1435.935634	115.828328	377.2573862
19/01/2024 15:20	1551.740667	14600879932	25580.89208	131962.5157	1511.75439	111.0028557	350.2168215
19/01/2024 15:20	1551.776833	14596274273	24701.03836	131963.1883	1360.225233	128.2240009	360.8147121
19/01/2024 15:20	1551.607667	14592720168	24633.67674	131945.852	1735.376468	106.4731129	304.6133231
19/01/2024 15:20	1551.823167	14602023167	25515.38723	131974.6877	1554.778859	123.3226458	321.4640165
19/01/2024 15:20	1551.762167	14595077429	24547.08294	131917.2524	1464.020685	119.4694106	349.5223982
19/01/2024 15:20	1551.728	14600863444	25617.45468	131963.6895	1498.596396	134.7892462	359.2265204
19/01/2024 15:20	1551.707333	14596570272	24966.06368	131967.8055	1847.169646	117.5504213	303.8713291
19/01/2024 15:21	1551.971833	14604124359	25404.15504	132011.2855	1507.395562	119.3528691	291.9962696
19/01/2024 15:21	1551.732833	14597886883	25106.36112	131953.9697	1514.429971	121.0076366	402.5916756
19/01/2024 15:21	1551.708167	14596055307	24877.65	131950.8371	1911.184037	121.998684	294.8603565
19/01/2024 15:21	1551.6415	14599084565	25589.41631	131954.0571	1827.16713	120.0141593	339.48807
19/01/2024 15:21	1551.890167	14597790519	24601.9971	131979.4175	1364.905175	135.4961741	333.4146077
19/01/2024 15:21	1551.741333	14599028192	25270.19976	131972.5886	1545.430923	109.0781451	427.8985195
19/01/2024 15:21	1551.384	14596357786	25933.98221	131920.0345	1617.843405	116.2705468	367.8719168
19/01/2024 15:21	1551.9845	14606026521	25681.86526	132015.3456	1890.280937	147.9144601	326.7278786
19/01/2024 15:21	1551.965833	14607306679	25953.16533	131983.4967	1580.271813	123.7079176	337.1146647
19/01/2024 15:21	1551.960333	14599520968	24672.61843	131967.397	1441.584896	117.1658499	336.3223505
19/01/2024 15:22	1551.909833	14603092835	25424.67504	132003.8521	1627.079071	120.6330342	330.9638201
19/01/2024 15:22	1551.770667	14598280220	25054.50141	131908.1547	1309.258176	115.5793749	378.9265009
19/01/2024 15:22	1551.817167	14596332725	24585.60207	131965.736	1127.814255	119.0659292	321.9336606
19/01/2024 15:22	1551.775	14599929516	25315.93537	131955.3519	1461.468733	107.2348752	409.7867474
19/01/2024 15:22	1551.7995	14595816381	24554.3753	131936.5467	1484.476216	132.2123437	385.0492371
19/01/2024 15:22	1551.882833	14602926281	25480.71844	131967.5355	1532.596394	123.9183817	402.0154991
19/01/2024 15:22	1551.845167	14596751513	24568.49753	131978.1117	1338.858514	123.3466083	388.3314119
19/01/2024 15:22	1551.7395	14603595745	26037.14831	131971.4913	1463.50394	126.9230559	410.0003416
19/01/2024 15:22	1551.718167	14597991567	25169.32574	131928.0875	1823.066885	153.8950971	275.8282606
19/01/2024 15:22	1551.678333	14596919944	25114.34053	131959.6865	1909.051227	117.9981099	334.9041861
19/01/2024 15:23	1551.873833	14599641133	24961.12758	131990.3411	1817.139207	155.2213218	304.8561335
19/01/2024 15:23	1551.731833	14596583531	24892.23925	131940.3725	1725.902221	137.3706218	326.1191459
19/01/2024 15:23	1551.845167	14599427141	25014.43553	131962.6664	1887.724195	142.3868388	277.974785
19/01/2024 15:23	1551.6865	14600409767	25670.63355	131947.8368	1324.566066	112.5917044	372.3865701
19/01/2024 15:23	1551.786833	14596909081	24775.80406	131946.0514	1713.33028	132.9379837	330.9273553
19/01/2024 15:23	1551.803667	14598300154	24955.40579	131974.8668	1819.953631	130.2719416	311.7010346
19/01/2024 15:23	1551.7125	14598825003	25325.81784	131974.5988	1475.342256	124.0779524	440.3833206
19/01/2024 15:23	1551.979167	14603498569	25277.0944	131978.8922	1547.775825	132.343563	412.6574315
19/01/2024 15:23	1551.916	14608635416	26329.29828	132011.1933	1931.096673	128.8650653	395.1683003
19/01/2024 15:23	1551.9775	14604750859	25490.98266	131996.1392	1687.843639	153.257814	449.1060132
19/01/2024 15:24	1551.952833	14609113201	26294.60328	131985.5911	1494.31522	123.7377574	406.2290369
19/01/2024 15:24	1551.805833	14596261437	24608.89513	131927.8526	1686.519443	101.3759204	287.4627973
19/01/2024 15:24	1551.7825	14601152153	25496.43153	131967.3405	1490.427508	117.18558	407.8107378
19/01/2024 15:24	1545.465167	14473068711	23715.53712	131750.4547	1852.729327	240.5101985	389.3646185
19/01/2024 15:24	1552.122167	14603655683	24859.39358	131986.6393	1349.373431	127.9416186	381.360664
19/01/2024 15:24	1550.838333	14585370868	25795.60853	132170.2944	1432.19016	139.2725813	415.0665257
19/01/2024 15:24	1551.618	14594837954	24954.57441	131951.3706	1515.859103	123.2778228	411.074407
19/01/2024 15:24	1540.903667	14382261478	22659.46972	131809.1336	1808.451952	146.1105735	523.0610342
19/01/2024 15:24	1552.0345	14600891673	24670.85631	131978.2683	1324.944205	128.320429	405.0839633
19/01/2024 15:25	1551.523667	14601601668	26374.58977	131974.0874	2024.929731	155.6633483	260.6938026
19/01/2024 15:25	1551.698	14595336518	24789.40313	131940.6076	1694.004044	120.7830617	286.504556
19/01/2024 15:25	1551.68	14601537428	25878.74893	131973.4074	1632.626091	124.7844284	488.8929165
19/01/2024 15:25	1551.988	14600907486	24817.82886	131973.8801	1226.193166	114.236544	308.3746078
19/01/2024 15:25	1551.739833	14595980389	24766.88781	131951.9875	1750.64934	122.7127598	397.8743577
19/01/2024 15:25	1551.9945	14603634197	25252.1048	131951.335	1896.467192	110.5250733	314.4669048
19/01/2024 15:25	1551.792333	14595829180	24578.75087	131921.4135	1522.083513	115.8300192	351.8476364
19/01/2024 15:25	1551.722333	14596666542	24935.55723	131956.6874	1779.67583	123.3237665	350.8373332
19/01/2024 15:25	1551.792333	14596121834	24627.52654	131960.9548	1247.375583	142.8872275	360.1384002
19/01/2024 15:25	1551.977167	14600246817	24741.34365	131954.5518	1472.902899	119.8537944	376.3721183
19/01/2024 15:26	1551.965	14600365220	24798.84211	131989.9741	1808.021351	135.5164246	301.1505245
19/01/2024 15:26	1551.752833	14596428571	24801.23941	131923.3604	1876.64126	130.3650013	324.7178983
19/01/2024 15:26	1551.774333	14601233530	25535.34007	132004.3691	1657.49911	112.9858506	354.8129632
19/01/2024 15:26	1551.827167	14596436689	24571.89296	131962.0067	1139.049131	127.0062147	323.3625724
19/01/2024 15:26	1551.779167	14600934345	25470.4754	131999.2544	1760.246339	108.4426772	419.7097555
19/01/2024 15:26	1552.212833	14607202933	25169.1422	131981.2017	1712.79575	106.370465	347.8429333
19/01/2024 15:26	1551.681667	14602177632	25980.27733	131985.748	1847.497013	113.5397766	449.2093583
19/01/2024 15:26	1551.754	14600665966	25503.85115	131962.2667	1635.989209	139.2070499	375.8175441
19/01/2024 15:42	1553.218667	14512838716	6318.226185	131777.8886	182.5860274	65.93212321	107.4476734
19/01/2024 15:42	1553.284667	14514058424	6316.481632	131797.3952	186.9568637	62.46643693	95.39569244
19/01/2024 15:42	1553.099833	14510626205	6318.608533	131783.0577	195.0574543	57.8997927	112.0891019
19/01/2024 15:42	1553.087667	14510215418	6287.935981	131798.3394	188.0264628	65.12783495	102.3670087
19/01/2024 15:43	1553.058	14509752702	6302.965636	131754.1993	203.6021004	61.86719313	113.8574522
19/01/2024 15:43	1553.5165	14518418835	6322.956728	131832.3254	203.5620794	66.65682332	98.98473751
19/01/2024 15:43	1553.3605	14515847461	6379.067206	131805.5122	186.3520568	78.36369035	100.4258676
19/01/2024 15:43	1553.483	14517815820	6326.538711	131798.3215	181.8254068	60.75191339	100.4409904
19/01/2024 15:43	1553.206833	14512664225	6325.90372	131784.9895	193.0647774	60.41482146	105.5142252
19/01/2024 15:43	1553.429667	14516771696	6318.220053	131772.1767	191.1891518	52.29972943	107.3759975
19/01/2024 15:44	1553.519833	14518640491	6349.542607	131811.11	193.3434275	87.60297794	110.2640128
19/01/2024 15:44	1553.581833	14519714465	6335.89797	131805.1422	169.9046482	62.94136008	97.34981868
19/01/2024 15:44	1553.172167	14511789453	6287.796192	131793.6915	202.4786545	66.72216739	100.7233802
19/01/2024 15:45	1553.5335	14518965191	6361.196211	131821.8097	183.2895859	72.87210782	104.0064808
19/01/2024 15:45	1553.770167	14523083379	6312.165677	131816.4911	151.753482	72.43664183	90.54529601
19/01/2024 15:45	1553.344833	14515200785	6319.95959	131804.204	200.6051017	63.54087692	101.2480404
19/01/2024 15:45	1553.385333	14516120050	6347.347852	131805.4842	188.0027097	93.32585452	89.95394891
19/01/2024 15:45	1553.770167	14523203347	6332.160343	131842.485	181.4252349	51.26919281	95.88321832
19/01/2024 15:45	1553.495833	14518165095	6344.878316	131802.1924	175.7670882	57.67019044	104.9124056
19/01/2024 15:45	1553.331667	14515583146	6424.590997	131799.0883	186.5192342	103.9508253	91.76226897
19/01/2024 15:45	1553.775167	14523285655	6330.340617	131833.4437	181.2654562	57.14092671	95.00515966
19/01/2024 15:45	1553.658333	14521259608	6355.717931	131818.9436	183.7430562	54.7271368	99.57987586
19/01/2024 15:45	1553.293	14514185252	6311.731484	131774.7863	192.8016488	65.72105973	99.16782113
19/01/2024 15:46	1553.277167	14514165625	6357.647679	131806.2536	196.2290244	61.23630017	97.71300991
19/01/2024 15:46	1553.847167	14524552459	6317.725809	131868.8955	152.7781499	54.29508174	87.47287712
19/01/2024 15:46	1553.222	14512790100	6299.768716	131771.5125	193.0502915	60.54452211	103.8933866
19/01/2024 15:46	1553.580167	14519696737	6338.121907	131799.5284	182.4293853	59.70092886	92.59696787
19/01/2024 15:46	1553.230667	14512844480	6281.90946	131784.1395	176.950901	59.70401875	105.6982987
19/01/2024 15:46	1553.716833	14522296925	6346.82265	131844.6238	192.179658	70.58585092	103.6507671
19/01/2024 15:46	1553.364667	14515463494	6302.128018	131810.5658	180.9740518	76.4398226	93.17174422
19/01/2024 15:46	1553.399667	14516270846	6327.949933	131820.3619	189.9670489	68.41944521	94.76192386
19/01/2024 15:46	1553.650333	14520834014	6309.644067	131843.8078	176.2567377	57.89155553	95.33056375
19/01/2024 15:46	1553.604167	14520058101	6323.776816	131827.6898	202.9131861	62.04192316	113.1425742
19/01/2024 15:47	1553.393667	14516131868	6323.427693	131797.361	194.8417373	67.07637576	90.96020574
19/01/2024 15:47	1553.496667	14518088548	6329.531322	131812.9307	181.2752768	55.53840072	90.06157087
19/01/2024 15:47	1553.686333	14521459634	6302.049947	131818.9659	181.74119	68.75244968	92.54726921
19/01/2024 15:47	1553.505667	14518253124	6328.997635	131807.0713	180.4142909	90.55619949	100.236613
19/01/2024 15:47	1553.5595	14519301913	6336.532126	131801.7092	195.1773279	77.39157217	103.8928014
19/01/2024 15:47	1553.291333	14514162342	6313.090792	131774.9363	187.2299198	55.09146885	91.23769772
19/01/2024 15:47	1553.751	14522674584	6303.593999	131820.2026	131.0493261	68.53570939	83.96540016
19/01/2024 15:47	1553.523833	14518584861	6327.842765	131849.7674	174.1707064	55.6297262	92.38244026
19/01/2024 15:47	1553.489167	14517686811	6285.877549	131816.9738	134.4367885	69.12874993	88.03416077
19/01/2024 15:47	1553.545833	14519025241	6332.883899	131819.3682	166.9667851	58.51602028	95.80013244
19/01/2024 15:48	1553.300167	14514472287	6337.306733	131803.8222	188.2534439	59.52096401	108.1299049
19/01/2024 15:48	1553.128167	14511146397	6317.297407	131792.1307	194.5249585	68.26816322	113.6395384
19/01/2024 15:48	1553.511667	14518187764	6299.462197	131822.5383	175.9980591	73.7853837	99.5286594
19/01/2024 15:48	1553.2825	14514011939	6315.465027	131805.5066	192.4734693	67.65451056	100.179785
19/01/2024 15:48	1553.231	14512980820	6303.597306	131791.2748	195.6366567	60.804718	112.07973
19/01/2024 15:48	1553.854833	14524901615	6352.09276	131837.8547	174.5707556	81.60040793	101.5743366
19/01/2024 15:48	1553.370333	14515676236	6319.980187	131814.0753	166.0161412	65.4868757	92.28437835
19/01/2024 15:48	1553.927333	14526222664	6346.953386	131852.1859	138.4263396	70.22619364	94.62779452
19/01/2024 15:48	1553.099	14510534376	6305.892199	131799.58	199.7352906	73.51350544	107.0159585
19/01/2024 15:48	1553.333333	14514987852	6320.197556	131808.2508	183.3686671	63.63733315	104.5156637
19/01/2024 15:49	1553.401667	14516339858	6333.238331	131809.9105	178.5226772	69.78666678	94.50936362
19/01/2024 15:49	1553.635333	14520535792	6306.549685	131843.3585	183.3275107	60.96396036	110.9994257
19/01/2024 15:49	1553.228833	14512899159	6296.717802	131757.3352	190.4756906	59.04578193	101.0403844
19/01/2024 15:49	1553.740333	14522562002	6317.976907	131832.0749	137.5190532	57.21396505	85.74903252
19/01/2024 15:49	1553.5665	14519511263	6349.673911	131819.8367	186.7966931	78.39855517	86.20411363
19/01/2024 15:49	1553.620833	14520309783	6313.936733	131828.1761	180.2694436	58.96220715	99.62190427
19/01/2024 15:49	1553.397333	14516173154	6318.917126	131811.781	193.4044501	55.24099437	89.70518468
19/01/2024 15:49	1553.367	14515487108	6298.814644	131814.6465	185.7761698	60.02346913	88.0356989
19/01/2024 15:49	1553.816667	14523993498	6319.349389	131834.8735	207.6560656	70.60273413	113.0668675
19/01/2024 15:49	1553.735167	14522594467	6339.44303	131858.5454	195.8979983	63.31506849	103.6271082
19/01/2024 15:50	1553.185	14512115736	6302.311775	131780.4697	171.7297602	59.13982509	99.9243738
19/01/2024 15:50	1553.573333	14519577262	6339.441622	131842.7816	142.4148053	78.33472211	83.69619415
19/01/2024 15:50	1553.477667	14517814676	6342.918501	131806.852	178.303461	84.61179979	94.2750422
19/01/2024 15:50	1551.941833	14488342505	6200.296783	131575.7474	225.6752815	61.2932283	101.8746385
19/01/2024 15:50	1553.563167	14519319237	6328.026677	131807.6655	180.165732	62.48674934	86.38743832
19/01/2024 15:50	1553.425333	14516735734	6325.689425	131813.5119	192.2965613	71.24433449	99.31934149
19/01/2024 15:50	1553.4655	14517474685	6324.054476	131813.6938	181.2733278	72.75756638	85.98491009
19/01/2024 15:50	1553.801333	14523815852	6337.391865	131843.2317	202.6071844	56.97413462	101.49924
19/01/2024 15:50	1553.6485	14520993513	6341.923948	131818.1303	189.9775883	66.33368462	86.99472147
19/01/2024 15:51	1553.643667	14520940974	6348.186027	131825.8011	186.9920337	79.1441635	102.5049899
19/01/2024 15:51	1553.291167	14514154115	6312.237389	131796.1057	190.3089293	80.36455106	92.99503533
19/01/2024 15:51	1552.913833	14507336735	6348.082075	131787.456	188.1008059	64.29995063	110.2504718
19/01/2024 15:51	1553.316333	14514761350	6335.260267	131814.5808	140.294801	65.79933428	86.07179156
19/01/2024 15:51	1553.478333	14517628314	6309.786864	131782.0745	183.2412216	62.20108016	107.4196859
19/01/2024 15:51	1553.166833	14511663485	6283.368667	131786.503	174.1803027	67.1316554	84.32211814
19/01/2024 15:51	1553.387333	14515882428	6301.53064	131773.007	199.6974382	86.43593156	108.1427566
19/01/2024 15:51	1553.440167	14516946427	6314.719753	131826.3444	194.1999998	71.86746755	109.2368539
19/01/2024 15:51	1553.320167	14514576827	6292.59766	131782.8216	181.7555387	54.87771766	108.9271416
19/01/2024 15:51	1553.468333	14517507280	6320.683997	131845.4534	187.0795477	62.82153303	88.86470411
19/01/2024 15:52	1553.512167	14518305583	6317.545185	131821.3265	186.0772307	55.3809595	99.66202008
19/01/2024 15:52	1553.846667	14524682218	6340.906156	131829.5945	184.6140524	60.39596363	104.2338381
19/01/2024 15:52	1553.4985	14518251455	6350.986331	131833.7445	189.5965914	60.71445697	100.1433237
19/01/2024 15:52	1553.4345	14516891517	6323.17371	131801.7194	180.0394502	70.16601877	94.8324842
19/01/2024 15:52	1553.3125	14514592963	6319.10451	131824.7277	161.0732286	63.15775027	113.4172032
19/01/2024 15:52	1553.305167	14514218135	6279.41504	131785.7308	195.0413321	58.8432423	107.2912598
19/01/2024 15:52	1553.302167	14514373977	6314.708529	131821.2802	189.4749266	60.96545373	88.60682466
19/01/2024 15:52	1553.473	14517538838	6311.444604	131832.2496	181.8834139	63.29064657	92.77670225
19/01/2024 15:52	1553.977667	14527700666	6436.855835	131852.6495	186.4751572	77.86335335	114.8178872
19/01/2024 15:52	1553.630667	14520709308	6349.969593	131799.7912	191.029221	63.79695439	92.51415803
19/01/2024 15:53	1553.604	14520216936	6350.767184	131821.7283	191.6023645	65.96727306	101.7836314
19/01/2024 15:53	1553.242833	14513550875	6361.846532	131807.0252	186.0588193	77.62297571	97.69466934
19/01/2024 15:53	1553.500667	14518239130	6342.200333	131809.0654	188.142625	62.88961821	109.4345766
19/01/2024 15:53	1553.475333	14517612936	6316.544725	131812.2723	182.0513668	65.60146367	90.34194091
19/01/2024 15:53	1553.235833	14512923065	6278.956883	131814.287	171.4908984	53.77929134	77.30472981
19/01/2024 15:53	1553.974667	14527045200	6336.935358	131862.918	191.1796968	65.97797726	90.88752055
19/01/2024 15:53	1553.939167	14526355595	6332.332133	131859.1193	180.2450688	60.05558518	99.66925151
19/01/2024 15:53	1553.959667	14526674140	6321.71104	131872.2918	197.5562946	68.96327404	88.01648554
19/01/2024 15:54	1551.6315	14571606143	21040.71204	131984.3777	891.3907394	101.3865772	279.4845829
19/01/2024 15:54	1551.844	14575289168	20995.061	132050.512	1026.744895	92.76910298	294.9062174
19/01/2024 15:54	1551.808167	14574586393	20989.14603	131999.3638	744.8794776	107.7693464	232.1594409
19/01/2024 15:54	1551.215833	14563090725	20911.22592	132008.0604	1092.762563	89.38450813	243.5030533
19/01/2024 15:54	1551.280333	14563229538	20734.25041	131984.7085	707.9393745	70.30732915	218.7816572
19/01/2024 15:54	1551.630167	14569773649	20739.43406	132027.403	798.8905284	91.27753906	237.3012607
19/01/2024 15:54	1551.387167	14564746273	20655.57127	132039.3088	831.6749074	81.84176596	206.2455685
19/01/2024 15:55	1551.046333	14559504686	20839.38619	132000.2761	856.740013	89.19679029	278.2504059
19/01/2024 15:55	1551.462167	14566820461	20768.55557	132034.1355	936.8101728	90.90636339	196.0978713
19/01/2024 15:55	1551.3635	14566269665	20982.9017	132038.046	1161.900159	95.49755814	310.9106389
19/01/2024 15:57	1551.513667	14569649248	21080.21681	131973.6265	1003.766708	104.9805687	275.6524189
19/01/2024 15:57	1552.074833	14579993509	21062.6299	132054.7866	1286.451971	100.001723	232.2545275
19/01/2024 15:57	1551.562833	14569828563	20957.53472	132003.1389	1161.687574	99.96273088	240.084656
19/01/2024 15:57	1551.548	14569375198	20928.00336	131937.9777	1133.200704	111.607176	231.9218635
19/01/2024 15:57	1551.555833	14569568467	20935.90722	131994.9704	758.3162898	90.51822236	245.1347416
19/01/2024 15:57	1551.698333	14572285348	20946.507	131995.822	930.9808548	79.76487957	244.7809736
19/01/2024 15:57	1551.571667	14570536192	21048.06186	132019.0365	1097.988698	99.44919707	308.6853466
19/01/2024 15:58	1551.561667	14568773184	20785.25853	131968.3464	732.33854	112.2891802	209.2441395
19/01/2024 15:58	1551.3355	14565529053	20946.34194	132027.8877	1057.811891	90.19202278	275.1983762
19/01/2024 15:58	1551.700667	14572225186	20929.23873	132015.6142	1196.728778	92.75226158	206.2132405
19/01/2024 15:58	1551.507833	14567689647	20771.71761	132029.163	937.0153994	83.76532644	184.189952
19/01/2024 15:58	1551.386167	14566434663	20940.07238	131972.61	1084.307752	74.02743984	224.3389957
19/01/2024 15:58	1551.295333	14565242250	21023.16378	132005.7993	1208.408721	93.18985758	259.7556037
19/01/2024 15:58	1551.823333	14573691974	20793.00446	131985.5154	824.5546841	98.69452593	254.8066705
19/01/2024 15:58	1551.652	14570372984	20771.56823	132036.0786	839.3632299	88.82067123	262.3538786
19/01/2024 15:58	1551.4995	14567684905	20796.78567	132038.7662	947.8681088	85.8214886	266.3735976
19/01/2024 15:59	1551.6675	14570547467	20752.54728	132037.9931	770.8382976	76.96176772	231.8768677
19/01/2024 15:59	1551.6365	14570174283	20786.55237	132010.5926	858.8997853	82.96598498	255.6570618
19/01/2024 15:59	1551.409667	14566679886	20908.02717	132035.0162	1043.686875	95.59033798	260.3621944
19/01/2024 15:59	1551.579833	14570390745	20998.47829	132014.6234	1174.563386	99.15958942	258.4709677
19/01/2024 15:59	1551.405333	14566242568	20848.58637	132048.6331	993.7783055	87.24620477	220.9871783
19/01/2024 15:59	1551.248333	14562967484	20789.85566	132056.4664	983.9406119	81.69935907	251.0184712
19/01/2024 15:59	1551.001333	14559708680	21012.97733	132047.0563	1316.604204	104.3300355	238.3325872
19/01/2024 15:59	1551.619833	14570859139	20952.41597	131993.7681	1186.057531	93.04860394	207.0845546
19/01/2024 15:59	1551.9125	14574824233	20704.96451	131992.9202	692.2677788	90.96391156	188.4740878
19/01/2024 15:59	1550.398167	14546117287	20618.40596	132047.1122	1003.387283	88.22230926	263.1863791
19/01/2024 16:00	1549.125167	14522165835	20572.1905	132011.6144	1235.910114	130.7388946	205.0397134
19/01/2024 16:00	1551.9805	14576668653	20801.30312	132005.3871	791.0154837	76.49089918	200.1389785
19/01/2024 16:00	1551.015333	14560817652	21154.37776	132076.3587	1214.856777	107.8877145	260.7135377
19/01/2024 16:00	1551.708	14572437104	20941.80007	132060.0132	1099.71401	93.16038699	294.5990119
19/01/2024 16:00	1551.864	14574132702	20740.2425	132024.5126	752.3575483	93.32890363	231.7023186
19/01/2024 16:00	1551.5145	14567707595	20754.02212	132006.2063	752.7802925	73.21462412	213.5409513
19/01/2024 16:00	1550.967833	14557143043	20689.28713	132049.0829	1053.865414	73.21085673	187.3692801
19/01/2024 16:00	1551.433	14566395124	20788.16718	132004.2548	971.7955714	78.5661769	251.6988019
19/01/2024 16:00	1551.697	14571230704	20774.87086	132014.9873	801.7490841	72.5523017	237.0747298
19/01/2024 16:00	1551.801333	14573218456	20782.36453	131997.5981	796.4570053	96.10078621	204.2194403
19/01/2024 16:01	1551.316833	14564380519	20812.83578	132027.6288	919.8319664	89.21402448	236.0191388
19/01/2024 16:01	1551.288667	14563731740	20792.096	132063.6098	907.6389492	85.6476539	302.8582504
19/01/2024 16:01	1551.350833	14565173721	20839.54542	132021.3376	985.8624153	102.2021282	228.7979815
19/01/2024 16:01	1552.124167	14580522283	20997.61842	131991.314	985.6898713	119.3019444	275.6744642
19/01/2024 16:01	1551.400667	14565583468	20753.21613	131962.4	703.0267569	82.79477449	195.743235
19/01/2024 16:01	1551.628333	14570762278	20909.89486	132024.3035	1070.528649	88.63798242	225.1713441
19/01/2024 16:01	1551.436833	14567298365	20926.81301	132035.5382	1238.102117	93.82336547	166.8421122
19/01/2024 16:01	1551.7865	14575175075	21154.50425	132017.3151	1198.072775	92.18647371	287.927752
19/01/2024 16:01	1549.289167	14524935959	20525.73788	131989.8563	824.2324136	84.79355137	240.9827003
19/01/2024 16:01	1551.53	14568258508	20797.74377	132020.114	836.6267585	84.38769164	252.2498087
19/01/2024 16:02	1551.6775	14572352561	21022.36283	132012.1625	889.6096488	108.1249437	256.9600766
19/01/2024 16:02	1551.424	14567378582	20980.00256	131988.9947	1136.062648	117.4637916	252.6903808
19/01/2024 16:02	1551.241333	14562439134	20723.51476	132010.9436	808.5581822	74.59826152	215.0128258
19/01/2024 16:02	1551.310667	14565162272	20962.26082	132034.1521	1282.133703	114.3054358	150.1787733
19/01/2024 16:02	1551.094167	14561144211	20964.25463	132017.5885	1175.115764	83.54822793	191.6276136
19/01/2024 16:02	1551.859	14575838496	21040.06012	131928.3294	918.9058205	97.12847264	233.058828
19/01/2024 16:02	1551.5635	14570156985	21010.20297	132036.5026	1265.777055	96.9505032	257.3888256
19/01/2024 16:02	1551.406333	14565654010	20747.39056	132043.8805	1003.035397	115.7491978	210.9388672
19/01/2024 16:02	1551.794167	14573214917	20804.01713	131990.5103	794.8426431	82.89989967	210.8948504
19/01/2024 16:03	1551.541333	14568668502	20830.90796	132033.7259	984.4115328	91.63299045	316.0412291
19/01/2024 16:03	1551.475333	14567726600	20878.72339	132030.9626	934.6087653	78.78454141	215.4634114
19/01/2024 16:03	1551.554833	14568909431	20829.17099	132037.0968	894.8020983	81.85858549	250.9840318
19/01/2024 16:03	1551.284	14563418484	20754.36534	132011.0028	940.9758847	77.83244054	172.5617028
19/01/2024 16:03	1551.453	14566357002	20719.75579	132058.8763	950.8419727	88.69152949	168.6496822
